SEQNO,Sex,Age,Education,Income
2021168925,0,12,4,6
2021168927,0,2,4,1
2021168928,0,5,4,2
2021168929,0,12,5,4
2021168930,1,8,5,7
2021168933,0,13,4,8
2021168934,1,5,5,6
2021168937,0,13,4,5
2021168938,1,8,6,8
2021168942,0,9,5,2
2021168943,0,10,6,6
2021168944,0,6,6,8
2021168946,1,4,4,7
2021168947,1,3,4,8
2021168948,1,1,4,7
2021168949,0,12,6,6
2021168950,0,11,5,5
2021168951,0,8,5,7
2021168952,1,6,6,7
2021168953,1,13,6,5
2021168954,0,9,6,7
2021168955,0,1,5,4
2021168956,0,6,6,4
2021168957,0,3,6,6
2021168959,0,10,6,7
2021168960,0,6,6,5
2021168961,0,1,6,7
2021168962,0,3,6,8
2021168963,0,10,6,8
2021168964,0,7,5,7
2021168965,0,1,5,6
2021168966,0,5,6,7
2021168968,1,4,3,2
2021168970,1,10,5,6
2021168971,1,10,6,6
2021168972,0,11,6,8
2021168973,0,5,3,7
2021168975,1,3,5,4
2021168976,0,5,6,7
2021168977,0,10,3,3
2021168978,1,7,4,5
2021168979,0,9,5,7
2021168980,1,12,4,6
2021168983,1,2,6,8
2021168984,0,6,5,8
2021168985,0,8,6,5
2021168986,1,8,5,5
2021168987,0,5,4,4
2021168988,0,10,5,7
2021168989,1,9,5,7
2021168991,0,5,4,8
2021168993,1,8,3,7
2021168994,0,9,5,8
2021168995,1,8,6,5
2021168996,0,10,6,6
2021168997,0,7,4,7
2021168998,0,8,6,6
2021169001,1,9,5,1
2021169002,1,4,4,5
2021169003,1,10,6,5
2021169005,0,8,3,2
2021169006,0,6,4,6
2021169007,0,5,4,3
2021169008,0,4,4,1
2021169010,1,11,3,3
2021169011,1,6,4,7
2021169012,1,11,4,7
2021169013,1,5,3,2
2021169014,1,7,4,4
2021169018,1,10,4,7
2021169019,0,6,4,7
2021169020,1,11,6,7
2021169021,0,2,6,8
2021169023,0,2,5,7
2021169024,0,7,6,8
2021169025,0,1,4,1
2021169026,1,4,3,4
2021169027,1,8,4,8
2021169029,1,8,5,2
2021169031,1,4,5,8
2021169032,1,5,5,6
2021169033,0,5,5,5
2021169034,1,2,5,5
2021169035,1,11,4,5
2021169036,1,8,5,7
2021169037,0,7,6,8
2021169038,0,9,5,5
2021169039,0,10,5,7
2021169040,1,11,6,8
2021169041,1,13,2,4
2021169043,0,11,5,4
2021169044,0,11,4,4
2021169045,1,9,5,7
2021169046,1,11,6,6
2021169047,1,12,5,4
2021169050,0,9,4,7
2021169051,1,5,4,5
2021169053,1,3,4,8
2021169055,1,4,5,1
2021169056,0,11,6,7
2021169057,0,6,5,5
2021169060,0,12,5,3
2021169061,0,6,5,7
2021169062,1,7,6,6
2021169063,0,11,6,8
2021169065,0,6,6,8
2021169067,0,9,5,6
2021169068,0,9,4,3
2021169070,1,9,4,2
2021169071,1,6,4,8
2021169072,1,4,5,7
2021169073,0,10,4,5
2021169074,0,6,6,6
2021169078,0,5,6,8
2021169079,0,6,5,6
2021169080,1,7,6,6
2021169081,0,4,6,7
2021169083,0,5,5,5
2021169084,1,10,4,7
2021169086,0,6,6,8
2021169087,0,7,6,6
2021169089,1,1,4,5
2021169090,1,11,4,5
2021169091,0,8,6,7
2021169092,0,8,5,1
2021169093,1,6,6,8
2021169095,1,2,5,6
2021169096,1,9,4,7
2021169097,1,6,5,7
2021169098,1,4,4,8
2021169101,1,11,4,7
2021169103,0,10,6,3
2021169104,1,6,4,5
2021169105,1,11,5,7
2021169106,0,7,4,7
2021169107,0,12,4,5
2021169108,0,12,5,6
2021169109,0,10,6,7
2021169110,0,3,5,8
2021169111,1,7,5,6
2021169113,1,6,5,8
2021169114,0,2,4,6
2021169116,0,1,6,6
2021169117,1,11,4,5
2021169118,0,2,3,5
2021169119,1,9,3,6
2021169120,0,9,5,7
2021169122,0,10,5,4
2021169123,0,10,6,5
2021169124,1,8,4,4
2021169126,0,8,6,8
2021169127,1,9,4,7
2021169128,0,10,5,5
2021169129,0,6,6,4
2021169130,1,6,6,7
2021169131,1,4,5,5
2021169132,1,9,6,4
2021169133,0,11,3,5
2021169134,0,2,5,6
2021169135,0,7,6,7
2021169136,0,9,4,5
2021169137,1,11,4,3
2021169138,1,2,6,8
2021169139,1,5,5,8
2021169140,0,12,4,5
2021169142,1,2,5,5
2021169143,0,2,4,5
2021169144,0,10,4,8
2021169145,0,11,5,8
2021169146,1,6,4,4
2021169148,1,11,6,6
2021169149,1,10,5,6
2021169152,0,8,5,8
2021169153,1,5,6,8
2021169154,0,8,6,8
2021169155,1,7,5,7
2021169156,0,11,4,5
2021169157,0,6,5,6
2021169158,1,1,5,8
2021169159,1,1,6,6
2021169160,0,2,5,5
2021169161,0,8,3,5
2021169162,0,8,5,7
2021169164,0,12,6,6
2021169166,1,10,4,8
2021169167,1,11,6,5
2021169168,1,1,6,5
2021169169,1,7,4,5
2021169170,0,9,5,6
2021169171,1,7,4,7
2021169172,0,4,6,7
2021169174,0,13,6,5
2021169175,0,5,6,7
2021169177,0,11,6,7
2021169180,0,11,4,6
2021169181,1,4,4,4
2021169182,1,3,4,5
2021169183,1,9,4,5
2021169184,1,6,4,4
2021169185,0,6,6,5
2021169187,0,2,5,6
2021169188,0,13,6,5
2021169189,0,1,5,4
2021169194,1,5,5,7
2021169195,0,7,6,7
2021169196,1,13,6,5
2021169197,0,3,4,4
2021169198,0,10,6,7
2021169199,1,2,6,8
2021169200,0,8,5,6
2021169201,0,4,6,7
2021169202,1,9,6,5
2021169203,0,6,4,2
2021169205,1,10,5,5
2021169207,0,8,6,7
2021169209,0,7,5,5
2021169211,1,7,3,1
2021169212,1,7,6,6
2021169214,1,7,4,1
2021169215,0,2,6,2
2021169216,1,6,5,7
2021169217,1,9,4,8
2021169218,0,4,5,5
2021169219,0,9,6,1
2021169220,1,3,5,7
2021169221,1,8,5,7
2021169222,0,9,6,8
2021169223,0,11,6,5
2021169225,1,11,5,6
2021169226,1,10,4,5
2021169227,1,11,5,6
2021169228,0,9,4,3
2021169229,0,5,6,8
2021169230,0,11,4,6
2021169232,0,10,5,7
2021169233,1,11,4,7
2021169234,0,6,5,8
2021169235,1,7,5,6
2021169236,1,12,6,7
2021169238,1,9,5,2
2021169240,0,9,3,3
2021169241,0,3,6,8
2021169242,0,10,4,6
2021169243,1,7,3,7
2021169244,1,11,6,6
2021169245,0,8,4,4
2021169247,1,4,5,7
2021169249,0,12,4,5
2021169250,1,6,4,1
2021169251,0,5,5,8
2021169253,1,6,4,5
2021169256,0,8,6,8
2021169257,0,6,5,7
2021169258,0,4,5,7
2021169259,0,12,6,8
2021169260,1,8,4,8
2021169261,1,13,5,7
2021169264,1,9,5,7
2021169266,0,7,5,4
2021169268,0,4,6,8
2021169272,0,2,5,7
2021169273,1,8,4,8
2021169274,1,9,4,7
2021169275,1,8,5,4
2021169276,0,7,4,5
2021169277,0,6,4,5
2021169279,0,5,6,2
2021169282,0,10,4,1
2021169283,0,9,5,6
2021169284,1,1,6,7
2021169285,0,12,4,7
2021169286,1,1,5,8
2021169287,0,4,6,5
2021169288,0,5,5,6
2021169289,0,4,5,6
2021169290,0,12,4,2
2021169292,0,1,4,3
2021169293,0,6,4,5
2021169295,0,8,4,8
2021169296,0,9,4,6
2021169297,1,11,5,6
2021169298,0,8,6,7
2021169299,0,12,4,7
2021169300,0,3,4,5
2021169301,0,5,5,6
2021169303,0,1,6,7
2021169306,1,10,4,6
2021169307,0,13,4,7
2021169308,0,10,4,4
2021169310,0,11,4,5
2021169311,1,12,6,5
2021169312,1,9,4,4
2021169316,1,4,5,5
2021169317,1,9,4,3
2021169318,1,10,6,8
2021169319,0,10,5,8
2021169320,0,10,4,7
2021169321,1,8,4,6
2021169322,0,4,5,7
2021169323,1,13,6,8
2021169324,0,11,6,3
2021169325,0,10,6,7
2021169326,1,3,5,6
2021169327,0,1,6,3
2021169328,1,9,5,6
2021169329,1,7,5,8
2021169331,1,5,4,8
2021169332,0,5,4,5
2021169334,1,2,5,7
2021169335,1,7,6,1
2021169337,1,11,4,7
2021169339,0,9,4,7
2021169340,1,4,6,8
2021169342,0,8,4,3
2021169343,0,7,6,8
2021169344,0,2,5,6
2021169345,0,4,5,7
2021169346,0,3,5,1
2021169350,0,3,6,5
2021169351,1,7,5,8
2021169353,0,9,3,2
2021169355,1,1,4,5
2021169357,0,8,4,5
2021169358,0,10,5,6
2021169360,1,9,5,4
2021169361,0,2,6,7
2021169362,0,11,5,5
2021169363,1,5,4,8
2021169364,1,9,4,6
2021169365,1,3,6,1
2021169366,0,5,4,6
2021169367,1,4,6,7
2021169368,0,3,6,7
2021169369,1,4,6,5
2021169370,0,5,4,5
2021169371,0,6,6,7
2021169372,1,9,2,4
2021169374,0,9,6,7
2021169375,1,8,6,2
2021169376,0,3,6,8
2021169377,0,6,5,4
2021169378,1,9,4,5
2021169379,0,10,4,6
2021169380,0,12,4,7
2021169381,1,5,6,6
2021169382,0,2,4,5
2021169383,1,3,5,8
2021169384,1,5,4,7
2021169386,1,11,4,5
2021169387,0,12,6,6
2021169388,1,9,5,8
2021169389,0,8,5,6
2021169390,0,7,6,8
2021169391,0,3,6,5
2021169392,0,11,6,7
2021169393,1,10,6,7
2021169394,0,11,3,2
2021169396,0,11,3,1
2021169399,1,9,5,6
2021169400,1,9,5,4
2021169401,0,12,6,6
2021169402,1,4,4,8
2021169403,0,10,4,2
2021169404,0,6,5,8
2021169405,0,4,5,5
2021169407,1,10,5,5
2021169408,0,10,6,8
2021169409,1,11,4,5
2021169410,1,8,6,8
2021169411,1,6,4,7
2021169412,0,8,5,8
2021169413,0,8,6,7
2021169414,1,8,6,8
2021169415,1,10,4,3
2021169417,1,3,6,5
2021169418,1,5,6,7
2021169419,0,9,6,7
2021169421,1,9,4,7
2021169422,1,7,4,6
2021169425,1,6,4,8
2021169426,0,7,5,8
2021169427,0,10,6,6
2021169429,0,9,6,7
2021169430,0,8,4,4
2021169431,1,7,4,5
2021169432,0,4,5,7
2021169433,0,8,6,6
2021169435,1,5,6,7
2021169436,0,11,5,4
2021169437,0,10,5,7
2021169438,1,8,4,7
2021169440,0,9,6,5
2021169441,1,5,5,6
2021169442,1,6,4,5
2021169443,1,1,6,5
2021169444,0,6,4,8
2021169445,0,11,6,6
2021169447,1,9,5,4
2021169448,0,9,5,8
2021169451,1,7,5,7
2021169453,0,7,6,7
2021169455,1,1,5,7
2021169456,1,4,5,7
2021169457,0,9,5,5
2021169458,1,2,6,8
2021169459,0,6,5,8
2021169460,0,1,4,3
2021169464,0,8,6,8
2021169466,1,10,5,6
2021169467,0,9,5,8
2021169468,0,10,4,6
2021169470,1,11,6,8
2021169471,1,9,5,8
2021169473,0,2,6,7
2021169474,1,9,5,8
2021169475,1,11,5,5
2021169479,0,7,4,7
2021169480,1,4,6,8
2021169481,1,2,6,6
2021169482,0,13,5,3
2021169484,1,6,6,8
2021169485,1,9,4,4
2021169487,1,6,4,7
2021169488,1,1,4,7
2021169490,1,2,4,6
2021169491,0,7,4,6
2021169492,1,11,4,7
2021169493,1,6,6,7
2021169495,1,8,6,8
2021169496,1,13,6,8
2021169499,1,10,6,6
2021169501,1,5,6,8
2021169502,0,8,5,7
2021169503,0,3,6,8
2021169504,1,12,6,7
2021169505,1,9,6,7
2021169506,0,2,4,7
2021169507,0,10,3,1
2021169508,1,7,4,5
2021169509,1,8,6,7
2021169510,1,6,5,7
2021169512,0,8,3,6
2021169514,0,11,5,5
2021169515,0,5,5,6
2021169516,1,13,6,8
2021169519,0,3,4,8
2021169521,0,13,5,7
2021169522,0,12,4,7
2021169524,0,2,5,6
2021169525,1,10,6,7
2021169527,1,10,5,5
2021169528,0,5,6,4
2021169530,0,4,6,8
2021169531,1,9,6,4
2021169532,1,9,6,7
2021169534,1,1,3,1
2021169535,1,8,4,3
2021169536,0,5,2,4
2021169538,1,6,5,7
2021169539,1,10,3,3
2021169542,1,5,4,8
2021169547,0,5,5,8
2021169550,0,9,6,7
2021169552,0,11,2,7
2021169553,0,10,5,6
2021169555,1,11,6,6
2021169557,0,6,5,3
2021169558,1,1,5,4
2021169559,0,9,5,8
2021169560,0,7,4,6
2021169561,1,8,5,8
2021169562,0,10,5,6
2021169563,0,10,4,5
2021169564,0,6,4,5
2021169565,0,3,6,7
2021169566,0,8,4,8
2021169567,1,4,4,6
2021169568,1,5,4,8
2021169570,1,10,4,6
2021169571,0,9,4,2
2021169572,0,11,5,1
2021169573,0,7,5,6
2021169576,0,11,5,7
2021169577,1,4,3,4
2021169579,0,8,6,2
2021169581,0,5,5,5
2021169582,1,10,4,6
2021169583,1,13,4,5
2021169584,1,5,6,8
2021169586,1,9,4,7
2021169587,0,11,2,3
2021169588,0,7,6,7
2021169589,1,10,6,8
2021169590,1,3,5,6
2021169591,1,12,4,6
2021169592,0,10,4,5
2021169593,1,3,6,8
2021169595,1,11,4,3
2021169596,1,11,6,6
2021169598,0,10,6,5
2021169600,1,8,4,7
2021169602,1,11,4,8
2021169603,1,8,6,3
2021169604,0,10,6,7
2021169605,0,10,6,7
2021169606,0,5,6,7
2021169607,1,8,5,7
2021169608,0,6,6,8
2021169609,0,11,4,1
2021169610,1,3,5,7
2021169612,0,3,5,7
2021169614,1,12,6,8
2021169615,0,10,4,6
2021169616,0,9,5,6
2021169617,1,8,6,6
2021169618,1,1,5,8
2021169620,0,7,6,8
2021169621,1,11,4,5
2021169623,0,8,5,7
2021169627,1,1,4,6
2021169628,1,6,4,8
2021169630,0,8,6,5
2021169632,1,9,6,8
2021169633,0,11,5,7
2021169635,0,12,4,5
2021169636,0,13,6,6
2021169637,0,11,6,7
2021169640,0,9,4,7
2021169641,0,7,6,5
2021169642,0,6,5,5
2021169644,0,5,4,7
2021169645,0,9,5,5
2021169646,0,9,5,8
2021169648,0,2,5,6
2021169649,0,6,6,7
2021169651,1,9,4,8
2021169652,1,7,5,7
2021169653,0,11,5,6
2021169656,1,7,4,7
2021169657,1,3,6,8
2021169658,1,11,4,7
2021169660,1,7,4,8
2021169661,0,8,4,3
2021169663,0,8,4,6
2021169666,0,9,6,8
2021169667,0,13,4,6
2021169668,0,6,6,8
2021169669,0,6,4,5
2021169670,1,7,4,6
2021169671,0,9,4,3
2021169673,0,9,6,8
2021169674,1,10,4,7
2021169675,1,7,3,3
2021169676,0,4,5,7
2021169677,1,9,4,7
2021169678,1,6,2,4
2021169680,0,1,4,7
2021169681,1,10,4,5
2021169682,0,11,6,2
2021169683,0,10,5,6
2021169684,1,4,4,8
2021169685,1,11,6,7
2021169686,0,4,5,5
2021169687,0,3,6,8
2021169688,1,4,4,7
2021169689,0,10,6,7
2021169691,1,11,4,5
2021169693,0,8,6,5
2021169694,1,9,5,7
2021169695,0,7,3,6
2021169697,1,9,6,2
2021169698,1,4,4,4
2021169699,1,12,3,5
2021169700,1,9,6,8
2021169701,0,11,6,4
2021169703,1,1,5,8
2021169704,1,9,4,7
2021169705,0,7,4,3
2021169707,1,5,3,6
2021169708,1,9,5,7
2021169709,1,4,6,8
2021169711,0,2,6,7
2021169713,1,11,5,4
2021169714,1,4,4,8
2021169715,0,11,5,3
2021169717,0,8,5,6
2021169719,0,3,6,8
2021169720,0,9,4,5
2021169721,1,13,4,6
2021169723,1,13,4,3
2021169724,1,9,4,7
2021169725,0,8,4,5
2021169726,1,4,3,6
2021169727,0,11,4,7
2021169729,1,8,4,6
2021169731,1,11,6,7
2021169732,1,8,4,7
2021169733,1,10,6,7
2021169735,1,2,6,8
2021169737,0,10,4,4
2021169738,1,8,5,7
2021169740,0,9,4,6
2021169741,1,10,6,2
2021169742,1,10,5,3
2021169743,0,2,5,5
2021169744,1,2,4,6
2021169745,1,8,6,5
2021169746,0,12,5,5
2021169747,1,10,6,5
2021169748,0,11,2,2
2021169750,1,11,4,6
2021169753,0,9,6,7
2021169754,1,9,3,6
2021169756,1,13,4,6
2021169757,1,10,5,7
2021169758,1,3,6,7
2021169759,0,10,5,8
2021169760,0,8,6,6
2021169761,0,3,5,5
2021169762,1,3,5,7
2021169763,0,7,4,7
2021169764,0,8,6,7
2021169766,0,12,4,5
2021169767,1,8,4,3
2021169768,1,10,6,6
2021169769,1,11,5,5
2021169770,0,8,6,5
2021169773,0,10,5,6
2021169774,1,5,6,8
2021169775,0,2,6,7
2021169776,0,10,6,7
2021169779,1,8,5,7
2021169780,1,8,6,8
2021169783,1,2,6,8
2021169784,0,3,6,7
2021169785,0,11,4,5
2021169787,0,10,5,8
2021169788,0,8,4,5
2021169789,1,12,6,6
2021169790,0,10,4,7
2021169791,1,8,4,5
2021169792,0,9,4,3
2021169793,0,8,4,6
2021169794,0,7,6,5
2021169796,1,8,6,8
2021169797,0,4,6,4
2021169798,1,5,3,6
2021169799,0,10,5,1
2021169801,1,13,6,6
2021169804,0,7,5,1
2021169805,1,8,5,7
2021169806,0,7,6,7
2021169807,0,4,5,5
2021169808,1,8,6,4
2021169810,0,9,5,8
2021169811,1,6,5,5
2021169813,0,9,4,4
2021169814,0,9,6,6
2021169815,0,6,4,5
2021169817,1,4,6,8
2021169819,1,10,5,8
2021169823,0,7,6,8
2021169824,1,11,4,7
2021169826,0,5,4,5
2021169827,0,4,6,7
2021169828,1,4,4,8
2021169830,1,2,6,7
2021169831,1,4,6,8
2021169832,1,8,6,5
2021169833,0,10,6,8
2021169834,0,9,6,8
2021169835,1,7,5,1
2021169836,0,7,4,1
2021169837,0,2,6,6
2021169839,1,2,6,8
2021169840,1,5,4,7
2021169842,1,2,4,5
2021169843,0,9,5,8
2021169845,0,5,6,8
2021169847,0,4,6,8
2021169848,0,10,6,6
2021169850,1,5,6,4
2021169853,1,9,6,6
2021169854,0,4,3,4
2021169856,1,7,5,8
2021169860,0,5,4,4
2021169861,0,8,5,3
2021169862,0,10,5,8
2021169863,0,8,5,7
2021169864,1,6,5,7
2021169865,1,1,6,3
2021169866,1,10,6,8
2021169871,0,1,5,5
2021169872,0,8,4,5
2021169873,1,2,4,5
2021169875,0,10,5,2
2021169878,0,9,4,5
2021169879,0,5,6,6
2021169887,0,5,5,6
2021169888,1,11,6,8
2021169889,0,12,2,1
2021169890,1,5,5,7
2021169891,1,3,4,5
2021169892,0,2,6,8
2021169893,0,10,5,6
2021169895,1,7,5,8
2021169896,1,2,5,7
2021169897,0,11,5,6
2021169898,0,8,6,8
2021169899,1,6,4,8
2021169900,1,11,4,6
2021169902,0,11,4,2
2021169903,0,8,4,7
2021169904,1,9,6,6
2021169905,1,9,6,7
2021169906,0,11,4,4
2021169907,1,2,5,6
2021169908,0,7,5,6
2021169909,0,4,5,1
2021169910,1,5,4,7
2021169911,1,12,5,5
2021169912,1,11,6,6
2021169917,0,11,4,6
2021169918,0,6,5,7
2021169920,1,10,6,7
2021169922,0,5,5,7
2021169923,1,2,4,8
2021169924,1,10,5,7
2021169925,1,9,4,6
2021169928,1,8,4,6
2021169929,1,10,3,4
2021169930,0,13,5,6
2021169933,1,10,5,3
2021169934,1,4,6,7
2021169935,1,5,5,7
2021169936,1,9,5,6
2021169938,1,3,5,7
2021169939,0,6,5,5
2021169940,0,9,4,6
2021169941,0,4,5,7
2021169944,0,4,5,6
2021169945,0,7,5,7
2021169946,1,11,4,7
2021169948,0,8,6,7
2021169949,0,10,6,7
2021169951,0,7,5,4
2021169954,1,5,6,7
2021169955,1,4,4,5
2021169956,0,9,4,7
2021169958,0,7,4,4
2021169959,0,10,4,6
2021169960,0,10,4,3
2021169962,0,7,6,7
2021169963,1,2,3,6
2021169964,1,3,4,7
2021169966,0,2,6,6
2021169967,1,4,6,8
2021169969,0,4,5,8
2021169970,0,12,5,2
2021169971,0,8,5,7
2021169972,1,4,5,5
2021169973,0,5,6,6
2021169974,0,7,5,2
2021169975,1,6,5,3
2021169977,1,1,4,6
2021169979,0,3,4,5
2021169982,0,8,5,8
2021169983,1,13,5,6
2021169984,0,3,6,7
2021169985,1,11,6,7
2021169987,1,10,4,4
2021169988,0,7,3,4
2021169989,0,10,4,2
2021169992,0,11,5,6
2021169993,0,3,5,1
2021169994,1,4,6,8
2021169995,0,6,6,5
2021169997,0,7,4,7
2021169998,1,4,4,7
2021170001,0,9,4,7
2021170002,1,2,6,8
2021170003,1,12,5,8
2021170004,1,8,4,5
2021170005,0,12,6,8
2021170009,0,5,5,6
2021170010,1,3,5,7
2021170011,1,8,4,6
2021170014,1,9,4,3
2021170015,1,4,3,3
2021170016,1,11,4,7
2021170018,0,4,5,2
2021170019,0,3,5,8
2021170024,1,6,6,4
2021170027,0,7,6,4
2021170032,0,8,6,8
2021170034,0,4,6,7
2021170035,1,12,4,5
2021170036,0,10,6,5
2021170037,1,3,5,4
2021170038,0,5,5,7
2021170039,1,10,6,6
2021170040,1,6,4,6
2021170041,1,11,6,8
2021170042,1,1,6,6
2021170044,0,11,4,2
2021170045,1,8,5,7
2021170046,0,5,6,8
2021170048,1,2,4,8
2021170049,1,11,5,7
2021170051,1,1,4,5
2021170052,1,8,4,6
2021170053,1,10,6,6
2021170054,1,3,5,7
2021170055,1,10,6,8
2021170057,1,4,6,8
2021170058,0,9,4,7
2021170059,0,7,4,4
2021170060,1,11,4,5
2021170062,1,11,4,5
2021170063,1,10,5,7
2021170064,1,8,4,8
2021170065,1,4,5,5
2021170066,1,9,4,8
2021170068,1,11,5,5
2021170069,0,5,4,7
2021170070,0,3,5,1
2021170072,1,10,3,6
2021170074,1,10,5,7
2021170075,0,7,3,4
2021170076,0,10,4,5
2021170077,0,9,5,7
2021170079,1,9,4,6
2021170080,0,10,5,5
2021170081,0,13,6,6
2021170082,0,10,5,6
2021170083,0,11,4,7
2021170086,0,1,6,6
2021170087,0,9,5,7
2021170088,0,11,4,6
2021170089,0,5,4,7
2021170090,1,11,4,4
2021170091,1,5,5,7
2021170092,0,11,6,8
2021170093,1,2,6,7
2021170095,0,6,4,8
2021170096,0,2,6,7
2021170097,0,2,6,7
2021170098,1,7,5,7
2021170102,1,7,6,7
2021170103,0,10,6,7
2021170105,1,8,4,7
2021170106,1,10,4,8
2021170107,1,8,4,8
2021170108,1,11,6,7
2021170110,0,11,4,4
2021170111,0,8,6,7
2021170113,1,10,4,6
2021170115,1,3,4,6
2021170116,1,10,4,7
2021170117,1,9,6,7
2021170118,0,6,6,7
2021170119,0,11,5,5
2021170120,1,9,6,7
2021170121,0,9,6,8
2021170122,0,8,5,7
2021170123,1,11,4,6
2021170125,0,6,5,8
2021170127,0,10,6,7
2021170128,1,5,3,7
2021170129,0,7,4,8
2021170130,0,10,4,3
2021170131,0,4,6,7
2021170132,0,12,5,7
2021170133,0,9,6,7
2021170134,0,1,5,4
2021170135,0,2,6,8
2021170137,1,4,6,7
2021170138,1,10,5,6
2021170139,1,9,5,4
2021170140,0,5,6,7
2021170141,1,10,5,8
2021170142,0,8,6,7
2021170143,0,2,5,7
2021170144,1,4,5,7
2021170145,0,8,5,6
2021170146,1,10,4,5
2021170147,0,5,6,8
2021170148,0,2,5,5
2021170149,0,7,6,6
2021170150,1,7,4,6
2021170151,0,5,4,7
2021170152,0,11,6,7
2021170153,0,5,6,6
2021170155,1,10,6,7
2021170158,0,10,5,8
2021170159,0,4,6,8
2021170160,0,3,5,7
2021170161,0,10,4,5
2021170162,0,2,6,7
2021170163,0,4,4,7
2021170169,1,3,5,7
2021170172,1,10,5,7
2021170179,0,11,5,8
2021170180,1,5,5,5
2021170184,1,5,5,5
2021170185,1,10,6,7
2021170186,0,8,5,7
2021170187,0,5,5,6
2021170188,0,9,4,7
2021170189,0,6,5,4
2021170190,0,6,6,8
2021170192,0,9,4,6
2021170193,1,4,4,7
2021170194,1,12,6,7
2021170195,1,1,5,7
2021170196,0,7,4,6
2021170198,0,3,5,6
2021170199,1,11,6,6
2021170200,0,5,4,8
2021170201,1,13,4,5
2021170202,0,9,5,6
2021170203,0,7,4,7
2021170204,0,12,5,7
2021170207,1,7,5,8
2021170208,0,9,5,5
2021170209,0,6,6,8
2021170210,1,7,6,1
2021170211,1,2,6,5
2021170213,1,7,4,7
2021170214,0,8,4,7
2021170216,0,7,2,1
2021170217,0,3,6,3
2021170218,0,5,6,8
2021170219,0,2,4,2
2021170220,1,1,5,6
2021170221,1,6,6,7
2021170222,1,13,4,3
2021170223,0,8,5,8
2021170224,1,6,5,8
2021170226,0,8,5,7
2021170227,0,1,5,3
2021170228,1,10,6,7
2021170229,0,2,6,7
2021170230,0,8,4,3
2021170231,0,8,5,2
2021170232,1,10,5,7
2021170233,1,9,2,3
2021170236,1,7,6,7
2021170237,1,7,4,6
2021170241,0,6,6,6
2021170242,0,7,5,1
2021170243,0,7,5,7
2021170245,0,1,5,7
2021170247,0,11,4,7
2021170248,1,11,4,3
2021170249,0,9,5,4
2021170250,0,7,4,5
2021170251,1,5,3,5
2021170253,0,8,6,8
2021170254,0,6,5,6
2021170255,0,4,6,4
2021170256,0,8,5,1
2021170257,1,8,6,8
2021170259,1,10,5,6
2021170260,0,4,6,6
2021170262,1,8,4,7
2021170266,1,7,6,7
2021170268,0,10,5,4
2021170269,0,10,6,5
2021170271,1,11,6,5
2021170272,1,7,4,8
2021170273,0,7,3,4
2021170275,0,8,4,7
2021170276,1,3,6,8
2021170277,1,7,5,7
2021170279,1,12,4,5
2021170280,1,6,4,8
2021170281,1,8,3,6
2021170284,1,8,4,7
2021170285,0,9,4,5
2021170286,0,8,5,6
2021170288,1,10,3,7
2021170289,1,5,5,8
2021170291,0,10,5,6
2021170292,0,11,2,5
2021170294,0,8,5,5
2021170295,1,10,4,7
2021170296,1,8,4,4
2021170297,0,3,6,7
2021170298,0,7,5,7
2021170299,0,3,5,6
2021170300,0,3,6,8
2021170302,0,11,6,8
2021170303,1,7,6,1
2021170304,1,11,6,6
2021170305,1,12,4,5
2021170307,1,5,4,8
2021170308,0,6,5,7
2021170309,1,5,4,6
2021170310,0,9,4,1
2021170312,1,11,4,7
2021170313,1,12,5,6
2021170314,1,9,5,5
2021170315,1,12,6,8
2021170316,1,8,4,8
2021170317,0,9,5,6
2021170318,0,11,5,6
2021170319,0,8,4,5
2021170321,0,11,5,5
2021170323,0,8,4,7
2021170325,0,9,5,4
2021170327,0,1,6,7
2021170328,1,8,6,7
2021170329,0,6,6,7
2021170331,1,9,4,4
2021170332,0,13,5,3
2021170333,0,3,6,8
2021170334,0,13,6,6
2021170335,1,8,6,7
2021170336,1,9,5,3
2021170337,0,11,4,2
2021170338,0,8,5,8
2021170343,0,2,6,7
2021170344,1,3,4,5
2021170347,1,2,4,8
2021170348,0,8,4,7
2021170349,0,5,5,7
2021170351,1,9,4,5
2021170352,0,9,6,7
2021170353,1,9,4,1
2021170355,1,10,6,7
2021170356,0,7,6,4
2021170359,0,7,5,6
2021170360,1,10,6,8
2021170361,1,11,6,7
2021170364,1,1,4,8
2021170365,0,10,5,6
2021170366,1,4,5,7
2021170367,0,8,6,8
2021170370,0,9,6,8
2021170372,1,9,4,4
2021170378,0,5,6,5
2021170379,1,10,6,7
2021170380,0,6,6,7
2021170381,1,4,4,7
2021170382,0,7,4,4
2021170383,0,4,3,6
2021170385,1,5,6,7
2021170386,0,3,6,5
2021170388,0,9,6,8
2021170389,0,5,6,6
2021170390,1,10,5,6
2021170391,1,7,6,8
2021170392,1,7,4,6
2021170394,1,11,6,6
2021170395,1,1,4,7
2021170396,0,6,4,7
2021170397,1,11,4,5
2021170398,0,12,5,5
2021170399,1,10,6,7
2021170401,0,8,6,8
2021170403,1,12,3,3
2021170405,0,8,5,5
2021170406,0,11,6,7
2021170407,0,10,4,6
2021170408,1,8,4,8
2021170409,0,8,5,3
2021170410,0,8,4,7
2021170411,1,6,4,7
2021170412,1,6,6,7
2021170413,0,4,5,5
2021170414,0,10,5,4
2021170415,1,4,6,7
2021170416,0,6,6,4
2021170418,1,5,6,7
