SEQNO,Sex,Age,Education,Income
2021232937,1,4,6,7
2021232938,0,4,4,4
2021232940,1,12,3,4
2021232941,1,3,3,5
2021232942,1,5,6,7
2021232943,1,12,6,8
2021232944,0,2,6,6
2021232945,1,4,4,8
2021232947,1,10,5,4
2021232948,1,3,6,6
2021232949,1,6,3,8
2021232950,0,11,2,4
2021232951,0,4,6,7
2021232952,1,10,5,4
2021232953,0,1,4,8
2021232954,1,4,6,7
2021232956,1,2,6,6
2021232958,0,12,4,7
2021232959,0,6,5,2
2021232960,1,1,6,8
2021232961,1,1,4,4
2021232962,1,2,5,6
2021232963,0,9,4,5
2021232964,1,12,6,8
2021232966,1,3,4,7
2021232967,1,10,4,6
2021232968,1,3,6,6
2021232969,1,10,3,6
2021232971,0,2,6,6
2021232974,1,9,5,5
2021232975,1,7,4,8
2021232976,0,7,6,7
2021232978,0,11,6,7
2021232979,1,8,4,7
2021232980,0,8,4,8
2021232986,0,7,4,3
2021232987,0,9,6,7
2021232988,0,2,5,6
2021232989,1,7,4,8
2021232990,1,4,3,7
2021232991,0,7,4,3
2021232992,1,3,6,7
2021232993,0,8,4,6
2021232994,0,6,6,8
2021232996,0,8,4,6
2021232999,1,6,5,2
2021233001,1,9,5,3
2021233002,0,7,4,8
2021233003,0,6,6,5
2021233004,0,10,6,7
2021233005,0,8,6,8
2021233006,1,8,6,8
2021233007,1,4,6,7
2021233008,1,12,6,8
2021233010,0,2,5,5
2021233011,1,9,6,7
2021233012,1,9,5,8
2021233013,0,3,4,2
2021233014,1,9,5,6
2021233015,0,3,5,7
2021233016,1,11,3,2
2021233017,0,10,6,7
2021233018,0,1,4,1
2021233019,0,10,2,2
2021233020,0,9,4,3
2021233021,0,11,6,2
2021233022,0,6,6,6
2021233023,0,11,6,4
2021233024,1,13,6,6
2021233025,1,10,5,3
2021233026,0,7,5,2
2021233027,0,7,4,1
2021233028,1,8,4,3
2021233029,0,13,4,1
2021233030,1,11,6,4
2021233031,1,4,6,7
2021233032,1,10,2,1
2021233033,0,11,2,2
2021233034,0,11,6,5
2021233035,0,12,4,1
2021233036,0,10,4,1
2021233037,1,10,5,5
2021233038,0,4,5,1
2021233039,1,13,4,7
2021233040,0,13,3,1
2021233041,1,12,2,1
2021233043,0,10,5,7
2021233044,0,11,5,3
2021233045,0,2,6,2
2021233046,1,7,5,1
2021233047,0,11,4,1
2021233048,0,7,4,4
2021233049,1,11,6,5
2021233050,0,11,1,4
2021233051,1,4,6,5
2021233052,0,8,6,6
2021233053,0,7,4,1
2021233054,0,11,4,2
2021233055,0,10,6,5
2021233056,0,11,4,5
2021233057,0,11,5,5
2021233058,0,8,4,1
2021233059,1,5,4,4
2021233060,1,3,6,1
2021233061,0,10,6,6
2021233062,0,8,6,6
2021233063,0,13,4,3
2021233064,1,11,5,7
2021233065,0,12,6,6
2021233066,0,11,6,8
2021233067,0,10,6,5
2021233068,1,11,5,7
2021233069,0,8,6,8
2021233070,1,8,4,5
2021233071,0,12,5,4
2021233072,0,11,6,6
2021233073,0,11,6,5
2021233074,0,13,4,1
2021233075,1,8,6,8
2021233076,0,8,6,6
2021233077,0,13,6,8
2021233078,1,12,3,1
2021233079,1,11,2,2
2021233080,0,3,5,1
2021233081,0,9,5,4
2021233082,1,10,6,4
2021233083,0,10,4,4
2021233084,0,10,4,2
2021233085,0,9,5,1
2021233087,0,9,5,1
2021233088,0,12,6,3
2021233089,0,2,6,2
2021233090,0,13,4,1
2021233091,0,12,5,1
2021233092,0,5,6,7
2021233093,0,13,6,5
2021233094,0,5,3,5
2021233095,0,11,2,2
2021233096,0,7,5,2
2021233097,0,11,2,1
2021233098,0,8,5,1
2021233099,0,10,4,6
2021233100,1,6,6,7
2021233101,1,9,6,5
2021233102,1,5,4,3
2021233103,1,3,5,5
2021233104,0,8,4,1
2021233105,1,8,5,3
2021233106,0,6,6,2
2021233107,0,12,4,2
2021233108,1,10,6,3
2021233109,0,7,6,2
2021233110,1,13,5,5
2021233111,1,5,4,1
2021233112,0,5,4,3
2021233113,0,13,4,1
2021233114,1,12,6,6
2021233115,0,10,5,3
2021233116,0,11,2,2
2021233117,0,10,5,2
2021233118,0,12,4,5
2021233119,0,6,4,6
2021233120,0,12,4,2
2021233121,0,13,2,1
2021233122,0,5,6,5
2021233123,1,6,6,1
2021233124,1,11,2,2
2021233125,0,10,3,1
2021233126,0,10,3,1
2021233127,0,7,5,2
2021233128,0,10,4,1
2021233129,0,8,4,4
2021233130,1,11,5,5
2021233131,0,10,2,1
2021233132,0,4,6,6
2021233133,0,9,2,1
2021233134,1,9,4,3
2021233135,1,10,5,3
2021233136,1,11,6,3
2021233137,1,9,6,7
2021233138,0,13,4,1
2021233139,1,10,3,2
2021233140,0,5,4,2
2021233141,0,13,2,1
2021233142,1,11,6,6
2021233143,0,11,6,5
2021233144,0,12,4,5
2021233145,1,9,5,5
2021233146,0,13,4,2
2021233147,1,13,3,2
2021233148,0,11,4,3
2021233149,0,11,6,7
2021233150,0,4,6,3
2021233151,0,12,3,3
2021233152,0,12,4,2
2021233153,0,11,5,1
2021233154,1,11,3,3
2021233155,0,2,6,6
2021233156,0,9,6,5
2021233157,0,13,5,2
2021233158,0,12,5,2
2021233159,0,11,5,5
2021233161,1,7,6,3
2021233162,1,13,6,6
2021233163,1,9,5,2
2021233164,1,1,5,1
2021233165,0,11,6,5
2021233166,0,8,5,2
2021233167,0,7,6,5
2021233168,0,11,6,2
2021233169,0,11,6,6
2021233170,0,8,6,6
2021233171,0,12,2,2
2021233172,1,12,6,7
2021233173,0,11,6,7
2021233174,1,12,6,6
2021233175,1,9,5,3
2021233176,0,8,5,4
2021233177,1,12,4,1
2021233178,0,6,6,5
2021233179,0,2,6,7
2021233180,0,9,5,4
2021233181,0,12,6,2
2021233182,1,13,6,6
2021233183,0,10,6,4
2021233184,0,10,5,5
2021233185,1,11,6,5
2021233186,0,12,5,6
2021233187,0,7,6,7
2021233188,1,9,3,2
2021233189,0,6,4,1
2021233191,0,11,3,1
2021233192,0,11,4,2
2021233193,1,13,2,1
2021233194,0,10,6,6
2021233195,0,8,5,5
2021233196,1,10,5,5
2021233197,0,8,6,1
2021233198,0,13,2,3
2021233199,0,8,5,4
2021233200,0,13,6,5
2021233201,0,7,6,8
2021233202,1,8,6,5
2021233203,0,11,6,5
2021233204,0,11,4,2
2021233205,1,10,6,5
2021233206,0,6,6,6
2021233207,0,10,4,5
2021233208,1,9,3,2
2021233209,0,8,6,5
2021233210,0,11,2,4
2021233211,1,13,2,2
2021233212,0,7,3,1
2021233213,1,9,4,3
2021233214,0,12,2,1
2021233215,0,9,6,6
2021233216,0,13,6,5
2021233217,0,5,5,4
2021233218,0,11,6,3
2021233219,0,9,2,3
2021233220,0,9,5,5
2021233221,0,13,4,4
2021233222,1,9,6,4
2021233223,0,13,2,1
2021233224,0,5,6,6
2021233225,0,9,5,3
2021233226,0,9,3,2
2021233227,1,2,6,7
2021233228,0,6,5,6
2021233229,1,11,6,5
2021233230,1,3,5,8
2021233231,0,10,2,1
2021233232,0,13,2,2
2021233233,0,9,6,1
2021233234,0,7,4,1
2021233236,0,12,4,3
2021233238,1,7,3,4
2021233239,1,11,4,2
2021233240,1,4,5,3
2021233241,0,9,4,4
2021233242,1,2,6,3
2021233243,1,10,2,1
2021233244,1,3,5,3
2021233245,1,11,4,5
2021233246,0,5,6,3
2021233247,1,7,6,6
2021233248,0,10,6,3
2021233249,0,7,6,6
2021233250,0,5,4,1
2021233251,1,1,4,4
2021233252,0,8,4,3
2021233253,1,3,5,3
2021233254,0,10,3,2
2021233255,1,5,5,5
2021233256,1,11,4,3
2021233257,0,4,3,1
2021233258,0,6,6,6
2021233259,1,5,5,7
2021233260,0,3,6,5
2021233261,0,4,6,1
2021233262,1,1,3,1
2021233263,1,5,6,7
2021233264,0,10,6,5
2021233265,0,4,5,1
2021233266,1,6,6,3
2021233267,0,12,4,3
2021233268,0,12,6,1
2021233269,1,3,6,5
2021233270,0,7,5,1
2021233271,0,3,6,3
2021233272,0,10,4,3
2021233273,0,1,6,8
2021233274,0,6,3,2
2021233275,1,7,4,1
2021233276,1,10,4,2
2021233277,0,3,6,5
2021233278,1,7,4,6
2021233279,1,7,4,3
2021233280,1,1,4,2
2021233281,1,10,6,7
2021233282,1,11,5,1
2021233283,0,1,5,1
2021233284,1,13,2,1
2021233285,1,9,3,3
2021233286,1,6,5,1
2021233287,1,5,5,5
2021233288,0,4,3,5
2021233289,0,9,3,1
2021233290,0,6,6,6
2021233292,0,1,5,6
2021233293,0,7,6,6
2021233294,0,8,4,2
2021233295,0,10,6,6
2021233296,1,5,5,5
2021233297,0,5,5,4
2021233298,0,10,2,3
2021233299,1,4,5,3
2021233300,1,8,6,7
2021233301,0,5,6,8
2021233302,1,8,4,3
2021233303,1,4,6,2
2021233304,0,4,6,7
2021233305,0,12,2,1
2021233306,1,6,6,8
2021233307,1,9,6,8
2021233308,1,9,5,3
2021233309,0,6,4,1
2021233310,1,9,6,3
2021233311,1,8,6,6
2021233313,1,2,6,3
2021233314,1,10,5,3
2021233315,0,8,6,1
2021233316,0,7,5,2
2021233318,0,3,5,5
2021233319,0,11,4,6
2021233320,0,7,3,1
2021233321,0,4,6,6
2021233322,0,3,6,6
2021233323,0,8,5,1
2021233324,1,10,2,3
2021233325,1,8,4,5
2021233326,1,7,6,7
2021233327,0,10,6,6
2021233328,0,11,4,3
2021233329,1,2,6,3
2021233330,0,13,5,1
2021233331,0,9,3,2
2021233332,0,9,5,4
2021233333,1,8,4,1
2021233334,0,8,5,1
2021233335,0,9,5,5
2021233337,1,7,4,3
2021233338,0,3,6,6
2021233339,0,11,6,6
2021233340,1,12,4,2
2021233341,1,6,6,5
2021233342,1,6,5,3
2021233343,1,5,5,6
2021233344,0,10,4,1
2021233345,0,3,5,5
2021233346,0,5,5,5
2021233347,0,4,6,7
2021233348,1,11,6,6
2021233349,1,10,2,1
2021233350,0,7,5,2
2021233351,0,2,5,2
2021233352,1,4,4,3
2021233353,0,3,6,4
2021233354,1,9,4,5
2021233355,1,7,4,2
2021233356,1,9,4,4
2021233357,0,6,6,3
2021233358,1,10,4,3
2021233359,1,9,5,6
2021233361,0,5,6,4
2021233362,0,3,6,4
2021233363,0,8,5,1
2021233364,0,3,5,4
2021233365,0,10,3,2
2021233366,1,9,4,6
2021233367,0,5,5,1
2021233368,1,6,4,1
2021233369,1,11,4,2
2021233370,0,9,5,3
2021233371,1,6,2,4
2021233372,0,2,6,7
2021233373,1,10,5,5
2021233374,0,11,6,3
2021233375,1,10,2,1
2021233376,0,13,2,1
2021233377,0,6,6,6
2021233378,1,8,5,3
2021233379,1,10,6,4
2021233380,1,11,2,2
2021233381,0,9,4,1
2021233382,0,1,5,2
2021233383,0,6,6,5
2021233384,0,4,5,4
2021233385,0,9,5,3
2021233386,1,11,3,5
2021233387,0,8,4,4
2021233388,0,1,6,4
2021233389,0,12,6,6
2021233390,0,2,5,1
2021233391,0,10,6,4
2021233392,0,3,4,2
2021233393,1,9,2,1
2021233394,1,6,6,6
2021233395,0,11,3,5
2021233396,0,9,4,4
2021233397,1,2,5,3
2021233398,1,12,5,5
2021233399,1,5,5,6
2021233400,0,9,6,6
2021233401,0,12,6,6
2021233402,1,13,2,2
2021233403,0,12,5,4
2021233404,1,9,5,4
2021233405,0,1,4,5
2021233406,1,9,6,7
2021233407,0,7,4,1
2021233408,0,9,4,3
2021233409,0,11,4,1
2021233410,0,1,5,2
2021233411,0,10,5,4
2021233412,0,2,6,6
2021233413,0,11,3,1
2021233415,1,6,5,3
2021233416,0,9,6,1
2021233417,0,6,6,6
2021233418,1,5,4,3
2021233419,1,8,4,4
2021233420,0,10,6,7
2021233421,0,6,6,5
2021233423,0,5,3,1
2021233424,1,5,5,5
2021233425,1,11,4,5
2021233426,0,11,6,3
2021233427,0,9,6,7
2021233428,0,10,6,6
2021233429,1,9,4,5
2021233430,1,10,5,8
2021233431,0,5,5,7
2021233432,1,4,5,7
2021233433,1,5,6,7
2021233434,0,11,5,5
2021233435,0,11,5,5
2021233436,0,12,6,4
2021233437,0,7,4,1
2021233438,1,13,6,5
2021233439,1,7,6,8
2021233440,1,12,5,7
2021233441,0,3,6,4
2021233442,1,7,6,8
2021233443,0,10,5,3
2021233444,0,4,6,2
2021233445,0,8,4,2
2021233446,1,5,4,6
2021233447,1,9,5,2
2021233448,0,13,2,2
2021233449,0,4,6,7
2021233450,0,11,2,1
2021233451,0,13,2,2
2021233452,0,13,4,3
2021233453,0,7,6,8
2021233454,1,7,4,1
2021233455,0,5,6,3
2021233456,0,6,5,7
2021233457,0,2,6,4
2021233458,0,8,6,2
2021233459,1,9,4,4
2021233460,0,1,4,6
2021233461,1,9,3,1
2021233462,1,12,4,5
2021233463,1,2,5,3
2021233464,0,5,5,1
2021233465,0,2,6,6
2021233466,1,3,6,6
2021233467,0,3,4,2
2021233468,0,6,6,8
2021233469,0,8,6,5
2021233470,0,9,2,1
2021233471,0,7,6,3
2021233472,0,6,6,8
2021233473,1,9,6,5
2021233474,1,6,5,4
2021233475,0,2,6,6
2021233476,0,8,4,1
2021233477,1,11,5,6
2021233478,1,6,4,7
2021233479,1,4,5,1
2021233480,0,8,4,4
2021233481,0,7,6,7
2021233482,0,9,3,2
2021233483,0,4,4,3
2021233484,0,8,5,5
2021233485,0,3,5,2
2021233486,1,4,5,7
2021233487,0,11,5,1
2021233488,0,13,2,1
2021233489,1,13,6,7
2021233490,0,8,5,5
2021233491,0,8,6,5
2021233492,0,2,6,3
2021233493,1,5,6,5
2021233494,0,9,5,2
2021233495,1,9,6,7
2021233496,1,10,4,4
2021233497,0,5,4,4
2021233498,0,1,6,6
2021233499,0,9,6,4
2021233500,1,7,5,5
2021233501,0,3,5,3
2021233502,0,8,5,3
2021233503,0,8,6,6
2021233504,1,6,6,7
2021233505,1,7,5,4
2021233506,0,11,4,1
2021233507,0,6,5,1
2021233508,0,9,3,1
2021233509,0,7,6,8
2021233510,0,12,5,2
2021233511,1,10,5,2
2021233512,0,7,5,3
2021233513,0,9,6,5
2021233514,1,10,6,7
2021233515,1,6,6,7
2021233516,0,9,6,7
2021233517,0,8,6,4
2021233518,1,12,4,4
2021233519,0,13,6,4
2021233520,0,10,3,4
2021233521,0,1,4,7
2021233522,1,9,3,2
2021233524,1,5,6,5
2021233525,0,5,6,4
2021233526,0,1,4,3
2021233527,0,8,4,1
2021233529,0,11,5,2
2021233530,1,12,2,1
2021233531,0,8,6,5
2021233532,1,9,4,1
2021233533,1,2,6,6
2021233534,0,4,6,7
2021233535,0,4,5,5
2021233536,1,12,6,7
2021233537,1,11,4,2
2021233538,0,6,3,1
2021233539,0,7,6,7
2021233540,0,12,2,1
2021233541,0,1,4,1
2021233542,0,10,4,4
2021233543,0,9,5,3
2021233544,1,5,3,5
2021233545,0,3,4,1
2021233546,1,4,5,5
2021233547,1,8,4,2
2021233548,1,5,6,4
2021233549,1,3,4,5
2021233550,1,10,4,5
2021233551,0,9,6,4
2021233552,0,4,6,4
2021233553,0,7,5,3
2021233554,1,7,6,5
2021233555,1,8,5,3
2021233557,0,4,6,7
2021233558,1,5,5,7
2021233559,0,2,5,5
2021233560,0,4,4,3
2021233561,0,7,6,3
2021233562,0,11,4,4
2021233563,1,7,6,7
2021233564,0,4,6,3
2021233565,1,8,4,4
2021233566,1,10,4,5
2021233567,0,6,5,7
2021233568,1,9,4,1
2021233569,0,11,3,3
2021233570,0,11,5,3
2021233571,0,9,2,1
2021233572,0,11,5,3
2021233573,1,9,5,3
2021233574,0,7,5,2
2021233575,1,9,4,2
2021233576,0,10,6,6
2021233577,0,8,3,1
2021233578,0,3,5,1
2021233579,0,2,5,4
2021233580,0,3,5,1
2021233581,0,5,4,1
2021233582,1,5,6,6
2021233583,0,5,6,6
2021233584,0,7,5,1
2021233585,0,9,6,4
2021233586,0,7,5,3
2021233587,0,9,6,5
2021233588,1,4,6,7
2021233589,0,5,5,2
2021233590,1,4,6,1
2021233591,1,12,6,8
2021233592,0,7,6,5
2021233593,1,10,6,7
2021233594,0,10,5,1
2021233595,0,8,6,5
2021233596,0,3,5,1
2021233597,0,9,5,1
2021233598,1,11,2,1
2021233599,1,7,5,5
2021233600,0,5,5,4
2021233601,1,5,5,5
2021233602,0,5,6,3
2021233603,1,9,5,7
2021233604,0,8,5,4
2021233605,0,5,5,6
2021233606,0,2,6,7
2021233607,0,3,5,3
2021233608,1,4,4,5
2021233609,0,10,4,2
2021233610,0,4,4,4
2021233611,0,10,5,5
2021233612,0,7,4,1
2021233613,0,10,5,2
2021233614,0,3,5,1
2021233615,0,4,6,4
2021233616,0,4,6,6
2021233617,0,8,6,5
2021233618,0,1,5,2
2021233619,0,7,5,6
2021233620,1,3,4,3
2021233621,0,8,4,3
2021233622,1,6,5,4
2021233623,0,7,6,6
2021233624,0,9,2,3
2021233625,1,10,6,2
2021233626,0,6,5,4
2021233627,1,2,6,5
2021233628,0,8,6,2
2021233629,0,11,6,4
2021233630,1,6,6,4
2021233631,0,6,6,7
2021233632,1,3,6,3
2021233633,1,5,4,2
2021233634,0,8,6,2
2021233635,1,11,5,3
2021233636,1,4,4,5
2021233637,1,11,4,3
2021233638,1,12,4,2
2021233639,0,8,6,2
2021233640,0,6,4,2
2021233641,0,2,6,5
2021233642,1,7,5,4
2021233643,0,4,4,2
2021233644,0,8,6,5
2021233645,0,6,6,6
2021233646,1,13,5,3
2021233647,0,5,5,1
2021233648,0,6,6,3
2021233649,0,5,5,4
2021233650,0,10,4,3
2021233651,1,7,6,8
2021233652,0,10,5,3
2021233653,0,4,6,6
2021233654,1,9,2,3
2021233655,0,10,4,1
2021233656,1,2,6,4
2021233657,1,8,2,1
2021233658,0,6,5,4
2021233659,0,7,6,2
2021233660,1,1,5,3
2021233661,1,9,3,2
2021233662,1,2,6,3
2021233663,0,3,5,2
2021233664,0,8,6,2
2021233665,0,11,4,3
2021233666,0,10,5,2
2021233667,0,12,5,2
2021233668,0,9,6,5
2021233669,1,9,2,2
2021233670,0,9,6,1
2021233671,0,4,6,3
2021233672,0,7,6,5
2021233673,1,1,4,4
2021233674,0,12,4,1
2021233675,1,1,5,1
2021233676,1,6,4,4
2021233677,1,8,6,6
2021233678,0,7,6,7
2021233679,0,12,2,2
2021233680,0,9,6,8
2021233681,0,11,3,2
2021233682,1,4,4,5
2021233683,0,6,6,5
2021233684,1,5,6,4
2021233685,0,13,4,1
2021233686,1,3,5,3
2021233687,1,13,2,3
2021233688,0,11,6,5
2021233689,0,8,5,4
2021233691,0,10,4,5
2021233693,0,3,6,2
2021233694,1,6,4,2
2021233695,0,9,4,6
2021233696,1,8,6,6
2021233697,1,8,5,4
2021233698,0,11,5,5
2021233699,0,4,6,4
2021233700,1,11,6,5
2021233701,1,3,5,4
2021233702,0,13,4,1
2021233703,0,7,4,5
2021233704,1,10,4,1
2021233705,0,10,4,3
2021233706,0,8,5,2
2021233707,0,3,5,1
2021233708,1,5,6,8
2021233709,1,9,3,4
2021233710,1,1,6,1
2021233711,0,9,6,7
2021233713,1,13,6,6
2021233714,0,10,6,7
2021233715,0,5,5,5
2021233716,0,4,6,7
2021233717,1,12,5,6
2021233718,0,13,6,2
2021233719,0,7,5,1
2021233720,0,6,5,6
2021233721,0,2,6,5
2021233722,0,5,6,6
2021233723,0,9,5,4
2021233724,0,7,6,3
2021233725,0,4,6,3
2021233726,0,9,4,3
2021233727,0,7,3,1
2021233728,0,7,6,4
2021233729,0,4,5,7
2021233730,0,8,4,1
2021233731,0,4,6,5
2021233732,1,11,6,7
2021233733,0,9,5,4
2021233734,0,10,4,1
2021233735,1,8,6,8
2021233736,0,5,5,1
2021233737,0,6,5,1
2021233738,0,9,6,5
2021233739,0,8,2,4
2021233740,0,7,5,2
2021233742,0,10,4,5
2021233743,0,7,6,6
2021233745,1,8,6,7
2021233746,0,6,6,5
2021233747,0,11,3,3
2021233748,0,8,6,8
2021233749,1,6,4,5
2021233750,0,4,6,5
2021233751,0,5,4,3
2021233752,0,13,3,4
2021233754,0,3,6,7
2021233755,1,5,4,1
2021233756,1,7,5,7
2021233757,1,2,4,7
2021233758,0,8,5,1
2021233759,0,12,6,3
2021233760,1,2,5,5
2021233761,0,4,6,6
2021233762,0,11,6,4
2021233763,0,9,2,2
2021233764,1,10,6,5
2021233765,1,9,5,4
2021233766,1,9,2,3
2021233767,0,6,6,1
2021233768,1,7,4,5
2021233769,0,1,2,5
2021233770,0,9,6,1
2021233771,1,9,6,6
2021233772,1,5,6,4
2021233773,1,3,5,5
2021233774,0,13,4,1
2021233776,1,6,6,6
2021233777,0,5,6,7
2021233778,0,4,4,1
2021233779,0,10,5,2
2021233780,0,5,4,3
2021233781,1,9,3,3
2021233782,0,5,5,1
2021233783,1,10,4,2
2021233784,0,8,6,4
2021233785,1,6,6,6
2021233786,0,8,2,1
2021233787,1,2,6,4
2021233788,1,12,4,2
2021233789,0,3,4,2
2021233790,0,12,4,2
2021233791,1,11,5,1
2021233792,1,8,5,5
2021233793,1,6,4,2
2021233794,1,10,4,3
2021233795,1,2,4,1
2021233796,1,4,5,4
2021233797,0,4,3,3
2021233798,1,10,4,2
2021233799,0,11,5,1
2021233800,0,10,3,4
2021233801,0,6,6,4
2021233802,1,9,4,6
2021233803,0,11,6,5
2021233804,0,6,5,2
2021233805,0,10,4,3
2021233806,1,8,4,2
2021233807,0,2,6,5
2021233808,0,5,6,8
2021233809,1,12,5,5
2021233810,0,10,4,5
2021233811,0,10,6,2
2021233812,1,7,5,1
2021233813,0,11,3,4
2021233814,1,6,6,5
2021233815,0,13,5,5
2021233816,1,8,6,8
2021233817,0,6,6,3
2021233818,1,7,6,8
2021233819,1,5,4,1
2021233820,1,10,4,2
2021233821,1,4,6,3
2021233822,0,5,4,3
2021233823,1,7,5,1
2021233824,0,8,2,1
2021233825,0,9,6,7
2021233826,0,8,5,1
2021233827,0,8,5,2
2021233828,0,9,6,6
2021233829,0,5,6,6
2021233830,1,6,6,7
2021233831,1,6,6,7
2021233832,1,5,4,2
2021233833,0,4,5,5
2021233834,0,9,5,3
2021233835,0,7,5,1
2021233836,1,10,2,1
2021233837,0,7,6,1
2021233838,0,9,6,6
2021233839,1,3,4,3
2021233840,0,10,2,2
2021233841,0,8,6,6
2021233842,0,10,6,6
2021233843,0,10,4,2
2021233844,0,4,6,5
2021233845,1,5,6,4
2021233846,0,5,5,1
2021233847,1,9,6,5
2021233848,1,6,6,3
2021233849,0,8,5,1
2021233850,1,7,4,2
2021233851,1,1,4,4
2021233852,1,9,5,5
2021233853,1,5,5,3
2021233854,1,1,6,4
2021233855,1,5,5,6
2021233856,0,8,5,1
2021233857,0,12,6,5
2021233858,1,2,5,3
2021233859,0,5,5,2
2021233860,0,8,5,1
2021233861,1,10,6,5
2021233862,0,6,3,1
2021233863,1,13,2,1
2021233864,1,8,6,8
2021233865,0,9,4,3
2021233866,1,8,2,3
2021233867,0,12,6,5
2021233868,0,5,5,2
2021233869,1,5,6,5
2021233870,0,6,5,7
2021233871,1,9,4,2
2021233872,0,11,4,3
2021233873,1,11,5,5
2021233874,0,8,4,4
2021233875,1,11,4,6
2021233876,1,12,6,8
2021233877,0,5,5,4
2021233878,1,13,2,2
2021233879,1,7,6,6
2021233880,0,2,3,1
2021233881,0,1,4,5
2021233882,0,1,5,3
2021233884,0,12,5,1
2021233885,1,8,5,4
2021233886,1,12,2,3
2021233887,1,10,3,1
2021233888,0,10,4,2
2021233889,0,12,2,1
2021233890,1,9,5,3
2021233891,0,1,6,3
2021233892,1,4,6,4
2021233893,1,7,5,3
2021233894,0,2,6,1
2021233895,0,7,5,2
2021233896,1,11,6,3
2021233897,1,5,5,3
2021233898,1,9,6,8
2021233899,1,4,4,5
2021233900,0,9,4,4
2021233901,0,9,5,2
2021233902,0,8,2,2
2021233903,1,8,4,4
2021233904,0,7,5,1
2021233905,0,3,6,7
2021233906,0,13,5,1
2021233907,1,9,5,1
2021233909,0,4,6,4
2021233910,1,11,5,6
2021233911,1,7,5,3
2021233912,1,9,2,2
2021233913,0,3,4,3
2021233914,0,8,5,7
2021233915,0,4,5,5
2021233916,1,13,4,2
2021233917,1,10,2,1
2021233918,0,4,6,6
2021233919,1,11,6,5
2021233920,0,1,5,2
2021233921,0,5,6,1
2021233922,1,9,2,4
2021233923,1,5,6,5
2021233924,1,6,4,4
2021233925,0,11,4,2
2021233926,0,5,4,1
2021233927,0,3,6,5
2021233928,0,11,6,5
2021233929,0,11,2,2
2021233930,0,8,4,2
2021233931,1,10,2,2
2021233932,1,6,5,6
2021233933,0,6,6,3
2021233934,0,1,4,2
2021233935,0,5,6,5
2021233936,0,3,6,8
2021233937,0,3,6,4
2021233938,1,10,6,7
2021233939,1,4,6,6
2021233940,0,3,5,4
2021233941,0,6,6,8
2021233943,0,8,6,8
2021233944,1,8,5,6
2021233945,0,3,5,4
2021233946,1,9,5,4
2021233947,0,10,6,5
2021233948,0,6,6,5
2021233949,1,13,3,2
2021233950,0,5,6,4
2021233951,1,10,6,4
2021233952,0,5,5,6
2021233953,1,8,4,3
2021233954,0,3,6,3
2021233955,0,4,4,2
2021233956,0,6,2,1
2021233957,1,4,6,3
2021233958,0,11,4,4
2021233959,1,10,6,1
2021233960,0,12,3,1
2021233961,1,12,2,2
2021233962,0,1,4,8
2021233963,0,8,6,7
2021233964,0,10,4,1
2021233965,1,9,6,5
2021233966,1,8,5,3
2021233967,1,5,3,1
2021233968,1,8,5,5
2021233969,0,11,4,4
2021233970,1,11,6,6
2021233972,1,7,6,8
2021233973,0,8,5,2
2021233974,1,7,5,5
2021233975,0,8,5,5
2021233976,1,10,2,1
2021233977,0,12,4,3
2021233978,0,8,5,5
2021233979,0,10,4,3
2021233980,0,6,6,6
2021233981,1,5,2,3
2021233982,1,13,4,1
2021233983,0,9,4,1
2021233984,0,7,4,5
2021233986,1,7,5,4
2021233987,1,2,4,6
2021233988,1,4,5,3
2021233989,0,1,4,1
2021233990,0,11,6,4
2021233991,0,10,5,4
2021233992,1,6,4,1
2021233993,0,7,4,2
2021233994,0,10,4,4
2021233995,0,4,5,1
2021233996,0,6,4,1
2021233997,0,5,6,5
2021233998,1,12,4,2
2021233999,0,1,4,1
2021234000,1,7,6,4
2021234001,1,6,3,5
2021234002,1,6,5,3
2021234003,1,3,6,1
2021234004,0,6,6,7
2021234005,0,7,6,4
2021234006,0,9,6,6
2021234007,1,9,5,4
2021234008,1,2,5,4
2021234009,1,9,5,1
2021234010,0,2,6,7
2021234013,1,2,5,4
2021234014,1,4,4,3
2021234015,0,3,4,7
2021234016,0,9,5,1
2021234017,0,10,5,1
2021234018,0,7,3,2
2021234019,1,10,4,8
2021234020,1,3,6,5
2021234021,0,7,4,1
2021234022,0,4,4,4
2021234023,0,5,6,6
2021234024,0,2,4,1
2021234025,0,11,6,4
2021234026,0,10,6,6
2021234027,0,5,4,1
2021234028,0,9,4,2
2021234029,0,8,5,6
2021234030,0,10,2,1
2021234031,1,11,5,2
2021234032,1,13,3,5
2021234033,0,4,6,1
2021234034,0,10,6,2
2021234035,0,9,5,3
2021234036,1,10,6,4
2021234037,0,4,6,2
2021234038,1,9,2,3
2021234039,0,4,6,2
2021234040,0,10,6,3
2021234041,0,3,4,3
2021234042,0,7,6,4
2021234043,0,3,6,4
2021234044,0,7,6,6
2021234045,0,1,6,3
2021234046,0,4,5,5
2021234047,0,4,5,4
2021234048,1,11,2,1
2021234049,0,9,6,6
2021234050,1,2,5,6
2021234051,1,5,5,1
2021234052,0,10,4,3
2021234053,1,10,6,6
2021234054,0,8,4,1
2021234055,0,11,4,1
2021234056,1,1,6,8
2021234057,0,13,4,3
2021234058,0,9,5,3
2021234060,0,8,6,6
2021234061,0,5,2,5
